Price,Open,High,Low,Close,Volume,returns,volatility,rsi,ma_short,ma_long,ma_trend
2017-07-05,2430.780029296875,2434.89990234375,2422.050048828125,2432.5400390625,3368150000,0.001453279024245635,0.005180740044344861,47.84494898917194,2433.7334838867187,2413.1173876953126,1
2017-07-06,2423.43994140625,2424.280029296875,2407.699951171875,2409.75,3368710000,-0.009368823820586791,0.005724289981226906,42.011994888775924,2432.5639892578124,2413.540185546875,1
2017-07-07,2413.52001953125,2426.919921875,2413.52001953125,2425.179931640625,2929390000,0.006403125486305727,0.006027074801646496,47.46001932703933,2432.1334838867188,2414.29478515625,1
2017-07-10,2424.510009765625,2432.0,2422.27001953125,2427.429931640625,3009880000,0.0009277662125786179,0.005521001982830226,40.6252363057,2431.9164794921876,2415.0679833984377,1
2017-07-11,2427.35009765625,2429.300048828125,2412.7900390625,2425.530029296875,3108800000,-0.0007826806116978391,0.005250411917048569,45.37410583461328,2431.723486328125,2415.8945849609377,1
2017-07-12,2435.75,2445.760009765625,2435.75,2443.25,3176900000,0.007305607635895495,0.005630163550986092,52.71688264782541,2431.8684814453127,2416.9929833984374,1
2017-07-13,2444.989990234375,2449.320068359375,2441.68994140625,2447.830078125,3068510000,0.0018745843139260643,0.00564249435741099,54.62624044249227,2432.3639892578126,2418.1261865234374,1
2017-07-14,2449.159912109375,2463.5400390625,2446.68994140625,2459.27001953125,2738460000,0.004673503078699293,0.005751809909611567,56.9111931831897,2433.7044921875,2419.5489892578125,1
2017-07-17,2459.5,2462.820068359375,2457.159912109375,2459.139892578125,2800580000,-5.291283677333336e-05,0.00575418932359115,56.64254408646636,2435.0039916992187,2420.94138671875,1
2017-07-18,2455.8798828125,2460.919921875,2450.340087890625,2460.610107421875,2974090000,0.0005978573436131729,0.005187524396552042,65.5175455522783,2435.3614990234373,2422.1677880859374,1
2017-07-19,2463.85009765625,2473.830078125,2463.85009765625,2473.830078125,3063810000,0.005372639356088893,0.004872684053602509,63.281528243623505,2437.2015014648437,2423.6567919921877,1
2017-07-20,2475.56005859375,2477.6201171875,2468.429931640625,2473.449951171875,3223820000,-0.00015365928181010347,0.0040493027702812896,75.80403187998124,2439.0934936523436,2425.187392578125,1
2017-07-21,2467.39990234375,2472.5400390625,2465.06005859375,2472.5400390625,3066880000,-0.00036787164783502746,0.004082664874628573,74.23777072779436,2440.995495605469,2426.645595703125,1
2017-07-24,2472.0400390625,2473.10009765625,2466.320068359375,2469.909912109375,3019920000,-0.0010637348279797232,0.004126825366538753,70.78661723321571,2442.5759887695312,2428.1549951171874,1
2017-07-25,2477.8798828125,2481.239990234375,2474.909912109375,2477.1298828125,4116360000,0.002923171678338221,0.004152347430576446,71.84270952927669,2444.4789794921876,2429.8795947265626,1
2017-07-26,2479.969970703125,2481.68994140625,2474.93994140625,2477.830078125,3597830000,0.0002826639480466575,0.002836320073403181,92.56043956043956,2447.4014892578125,2431.389794921875,1
2017-07-27,2482.760009765625,2484.0400390625,2459.929931640625,2475.419921875,4035740000,-0.0009726882691745153,0.0026323658782667837,87.51453854034878,2449.13798828125,2432.884794921875,1
2017-07-28,2469.1201171875,2473.530029296875,2464.659912109375,2472.10009765625,3302850000,-0.001341115577770502,0.0027360428587909504,82.83097616031408,2451.7579956054688,2435.1861962890625,1
2017-07-31,2475.93994140625,2477.9599609375,2468.530029296875,2470.300048828125,3475930000,-0.0007281456077897763,0.0027328761619255957,82.95273213438566,2454.102502441406,2437.2777978515624,1
2017-08-01,2477.10009765625,2478.510009765625,2471.139892578125,2476.35009765625,3470260000,0.0024491149692504877,0.0021619865760709937,79.41669125687802,2456.4695068359374,2439.1702001953126,1
2017-08-02,2480.3798828125,2480.3798828125,2466.47998046875,2477.570068359375,3487150000,0.0004926487188865458,0.0021487116577575227,78.10929430822269,2458.7210083007812,2440.841201171875,1
2017-08-03,2476.030029296875,2476.030029296875,2468.85009765625,2472.159912109375,3662410000,-0.002183654185644257,0.0019894515328215665,63.75043623654178,2461.84150390625,2442.3160009765625,1
2017-08-04,2476.8798828125,2480.0,2472.080078125,2476.830078125,3239980000,0.0018891035295691694,0.0020246888053771653,67.20470702206774,2464.4240112304688,2443.7648046875,1
2017-08-07,2477.139892578125,2480.949951171875,2475.8798828125,2480.909912109375,2935130000,0.001647199789928111,0.002047327539147694,68.78897987960302,2467.098010253906,2445.0816015625,1
2017-08-08,2478.35009765625,2490.8701171875,2470.320068359375,2474.919921875,3347480000,-0.0024144327873969473,0.0016709248609791318,51.16459870391434,2469.5675048828125,2446.2635986328123,1
2017-08-09,2465.35009765625,2474.409912109375,2462.080078125,2474.02001953125,3310960000,-0.00036360867105078576,0.001673666516046087,50.60247802954851,2471.106005859375,2447.48580078125,1
2017-08-10,2465.3798828125,2465.3798828125,2437.75,2438.2099609375,3635820000,-0.014474441722801767,0.0042251658575246315,29.120611521260102,2470.625,2448.0139990234375,1
2017-08-11,2441.0400390625,2448.090087890625,2437.85009765625,2441.320068359375,3161830000,0.0012755699762128092,0.004268057907617174,32.712725125479764,2469.727502441406,2448.23919921875,1
2017-08-14,2454.9599609375,2468.219970703125,2454.9599609375,2465.840087890625,2824320000,0.010043754544535322,0.005093280826110701,44.35456500985201,2470.0625122070314,2448.774599609375,1
2017-08-15,2468.659912109375,2468.89990234375,2461.610107421875,2464.610107421875,2922430000,-0.0004988078808476626,0.005090518505135761,43.42422601164352,2470.2625122070312,2449.3447998046877,1
2017-08-16,2468.6298828125,2474.929931640625,2463.860107421875,2468.110107421875,2956570000,0.0014201029158569245,0.005108861285482504,46.40300820528839,2469.976513671875,2450.120400390625,1
2017-08-17,2462.949951171875,2465.02001953125,2430.010009765625,2430.010009765625,3164950000,-0.015436952160958639,0.006539836638596185,34.569994003454724,2467.8045166015627,2450.057802734375,1
2017-08-18,2427.639892578125,2440.27001953125,2420.68994140625,2425.550048828125,3426970000,-0.0018353673110713675,0.0065403095857629,33.908699850759376,2465.4550170898438,2449.8930029296876,1
2017-08-21,2425.5,2430.580078125,2417.35009765625,2428.3701171875,2803650000,0.001162651069903653,0.006492674292310437,32.33696433707219,2463.37802734375,2449.8250048828127,1
2017-08-22,2433.75,2454.77001953125,2433.669921875,2452.510009765625,2780990000,0.00994077978775465,0.007158806279227154,42.10658258997231,2462.1470336914062,2450.2874072265627,1
2017-08-23,2444.8798828125,2448.909912109375,2441.419921875,2444.0400390625,2796950000,-0.0034535927149730306,0.007187014701276406,41.31030143360901,2460.4575317382814,2450.3612060546875,1
2017-08-24,2447.909912109375,2450.389892578125,2436.18994140625,2438.969970703125,2849680000,-0.0020744620703185834,0.007151223234912377,38.32918655389835,2458.6350341796874,2450.38220703125,1
2017-08-25,2444.719970703125,2453.9599609375,2442.219970703125,2443.050048828125,2593350000,0.0016728693563305974,0.007151978363328874,38.329279379624666,2457.1825317382813,2450.5940087890626,1
2017-08-28,2447.35009765625,2449.1201171875,2439.030029296875,2444.239990234375,2682920000,0.00048707205438569545,0.007152187136205993,40.254160391245065,2455.879528808594,2450.815810546875,1
2017-08-29,2431.93994140625,2449.18994140625,2428.199951171875,2446.300048828125,2739460000,0.000842821736810162,0.0071659701211527205,41.258855392839926,2454.3770263671877,2450.6726123046874,1
2017-08-30,2446.06005859375,2460.31005859375,2443.77001953125,2457.590087890625,2637780000,0.004615148933961866,0.006096196292337009,57.22921740017376,2453.37802734375,2451.0838134765627,1
2017-08-31,2462.64990234375,2475.010009765625,2462.64990234375,2471.64990234375,3353860000,0.005720976220730423,0.006248906258390406,60.45928547734471,2453.3525268554686,2451.804609375,1
2017-09-01,2474.419921875,2480.3798828125,2473.85009765625,2476.550048828125,2712780000,0.001982540682532896,0.0056878063206404735,54.27133721247244,2453.338525390625,2452.6456103515625,1
2017-09-05,2470.35009765625,2471.969970703125,2446.550048828125,2457.85009765625,3502190000,-0.007550806889900619,0.006066034451125702,47.63371408354171,2452.1855346679686,2453.036611328125,0
2017-09-06,2463.830078125,2469.639892578125,2459.199951171875,2465.5400390625,3400200000,0.0031287267736885838,0.0061176510879478434,49.12600562903186,2451.7165405273436,2453.5660107421877,0
2017-09-07,2468.06005859375,2468.6201171875,2460.2900390625,2465.10009765625,3365780000,-0.00017843612323464875,0.004236964462580629,66.04193500141747,2451.270544433594,2454.4804150390623,0
2017-09-08,2462.25,2467.110107421875,2459.39990234375,2461.429931640625,3308360000,-0.001488850703918465,0.004219897545017346,66.5223139603907,2452.43154296875,2454.89521484375,0
2017-09-11,2474.52001953125,2488.949951171875,2474.52001953125,2488.110107421875,3293460000,0.01083929931877714,0.0049650992333766545,72.55357389741462,2454.771044921875,2456.26341796875,0
2017-09-12,2491.93994140625,2496.77001953125,2490.3701171875,2496.47998046875,3234280000,0.0033639480109453057,0.004410565249065284,68.84370795239819,2456.3030395507812,2457.7248193359374,0
2017-09-13,2493.889892578125,2498.3701171875,2492.139892578125,2498.3701171875,3371370000,0.0007571207193879381,0.004201628336897697,74.67522675359811,2457.9910400390627,2459.112021484375,0
2017-09-14,2494.56005859375,2498.429931640625,2491.35009765625,2495.6201171875,3422470000,-0.0011007176162897148,0.004144148408539182,76.28282819129777,2459.3665405273437,2460.373623046875,0
2017-09-15,2495.669921875,2500.22998046875,2493.159912109375,2500.22998046875,4862970000,0.0018471814878802117,0.004144486160823472,76.39884850438574,2462.8775390625,2462.18322265625,1
2017-09-18,2502.510009765625,2508.320068359375,2499.919921875,2503.8701171875,3204700000,0.0014559207541648966,0.0041314291685399076,76.92099119773033,2466.7935424804687,2463.7570263671873,1
2017-09-19,2506.2900390625,2507.840087890625,2503.18994140625,2506.64990234375,3253760000,0.0011101954279371107,0.004127623535569759,77.07000510314708,2470.7075317382814,2465.34142578125,1
2017-09-20,2506.840087890625,2508.85009765625,2496.669921875,2508.239990234375,3584570000,0.0006343478158390425,0.004051491227873707,74.88449082403743,2473.494030761719,2466.995625,1
2017-09-21,2507.159912109375,2507.159912109375,2499.0,2500.60009765625,2965590000,-0.0030459176984141134,0.00402061081545232,65.18099929843248,2476.3220336914064,2468.142626953125,1
2017-09-22,2497.260009765625,2503.469970703125,2496.5400390625,2502.219970703125,2877980000,0.0006477937229520947,0.004007227115032902,63.94046425787155,2479.4845336914063,2469.2304248046876,1
2017-09-25,2499.389892578125,2502.5400390625,2488.030029296875,2496.659912109375,3314530000,-0.002222050282888466,0.003359427318992976,74.58497913683084,2482.1650268554686,2469.97822265625,1
2017-09-26,2501.0400390625,2503.510009765625,2495.1201171875,2496.840087890625,3070770000,7.216672978804795e-05,0.0033182520655998743,71.91261276351368,2484.795031738281,2470.7322265625,1
2017-09-27,2503.300048828125,2511.75,2495.909912109375,2507.0400390625,3485070000,0.004085143947080816,0.0034055159120088435,75.8313935653837,2487.83203125,2471.6608251953126,1
2017-09-28,2503.409912109375,2510.81005859375,2502.929931640625,2510.06005859375,3173030000,0.001204615596159142,0.0033161613966434245,80.19378446631964,2490.455529785156,2472.3854248046873,1
2017-09-29,2509.9599609375,2519.43994140625,2507.989990234375,2519.360107421875,3220260000,0.0037051100814438076,0.0020678438587227563,74.74271443041498,2492.8410400390626,2473.3036279296875,1
2017-10-02,2521.199951171875,2529.22998046875,2520.39990234375,2529.1201171875,3226370000,0.003874003457017716,0.0021185807094102923,75.28673455491837,2495.4695434570312,2474.4352294921873,1
2017-10-03,2530.340087890625,2535.1298828125,2528.85009765625,2534.580078125,3073480000,0.0021588381272976687,0.0021427484697645683,76.58202438901992,2499.306042480469,2475.7286328125,1
2017-10-04,2533.47998046875,2540.530029296875,2531.800048828125,2537.739990234375,3020770000,0.0012467201713795006,0.0020531215384434797,80.73555977581175,2502.9160400390624,2476.9408349609375,1
2017-10-05,2540.860107421875,2552.510009765625,2540.02001953125,2552.070068359375,3059730000,0.005646787369921524,0.0023719018538952224,83.128894658175,2507.264538574219,2478.425634765625,1
2017-10-06,2547.43994140625,2549.409912109375,2543.7900390625,2549.330078125,2898270000,-0.0010736344069645076,0.002467441607069662,79.38974190615687,2511.6595458984375,2479.903837890625,1
2017-10-09,2551.389892578125,2551.820068359375,2541.60009765625,2544.72998046875,2486940000,-0.0018044339160793177,0.0026029166237322657,74.05255366395262,2514.4905395507812,2481.356435546875,1
2017-10-10,2549.989990234375,2555.22998046875,2544.860107421875,2550.639892578125,2962610000,0.002322412261707374,0.002619695048200119,75.39525171524329,2517.19853515625,2482.963232421875,1
2017-10-11,2550.6201171875,2555.239990234375,2547.949951171875,2555.239990234375,2991320000,0.0018035072962026,0.002318170529874248,83.96305727457866,2520.042028808594,2484.5410302734376,1
2017-10-12,2552.8798828125,2555.330078125,2548.31005859375,2550.929931640625,3157280000,-0.0016867529508860502,0.002467062681874689,79.2973315868923,2522.80751953125,2486.0082275390623,1
2017-10-13,2555.659912109375,2557.64990234375,2552.090087890625,2553.169921875,3150470000,0.0008781073155288421,0.002248218144279626,85.40270355426533,2525.4545166015623,2487.628427734375,1
2017-10-16,2555.570068359375,2559.469970703125,2552.639892578125,2557.639892578125,2918030000,0.0017507533144689447,0.0022046747287437223,86.14728542647632,2528.1430053710938,2489.2446240234376,1
2017-10-17,2557.169921875,2559.7099609375,2554.68994140625,2559.360107421875,2901890000,0.0006725789853143649,0.002109944117422532,84.59390264769598,2530.778515625,2490.8136279296873,1
2017-10-18,2562.8701171875,2564.110107421875,2559.669921875,2561.260009765625,2999320000,0.0007423349056041584,0.0021181608603395735,84.36227072976507,2533.4295166015627,2492.5404296875,1
2017-10-19,2553.389892578125,2562.360107421875,2547.919921875,2562.10009765625,3019520000,0.00032799789456050554,0.0020315565611681635,82.35903009600705,2536.5045166015625,2494.30203125,1
2017-10-20,2567.56005859375,2575.43994140625,2567.56005859375,2575.2099609375,3394450000,0.0051168427389869375,0.0021789977028035873,83.21065927338489,2540.154016113281,2497.04203125,1
2017-10-23,2578.080078125,2578.2900390625,2564.330078125,2564.97998046875,3214470000,-0.003972484039719171,0.0025722614845767175,70.49611535422702,2543.57001953125,2499.5152294921877,1
2017-10-24,2568.659912109375,2572.179931640625,2565.580078125,2569.1298828125,3435660000,0.001617908278173541,0.0025785145199380345,70.88478469210402,2547.1845092773438,2501.581025390625,1
2017-10-25,2566.52001953125,2567.39990234375,2544.0,2557.14990234375,3885470000,-0.004663049754275228,0.0025851153032366066,53.48889462723306,2549.6900024414062,2503.4318212890626,1
2017-10-26,2560.080078125,2567.070068359375,2559.800048828125,2560.39990234375,3891750000,0.001270946219078306,0.002576013817188626,57.55000366327204,2552.206994628906,2505.2776171875,1
2017-10-27,2570.260009765625,2582.97998046875,2565.93994140625,2581.070068359375,3896100000,0.008073022498049642,0.003222983468704105,70.32895293921622,2555.2924926757814,2508.298818359375,1
2017-10-30,2577.75,2580.030029296875,2568.25,2572.830078125,3660230000,-0.003192470570786421,0.0033842953267588225,62.09799145469792,2557.477990722656,2511.2444189453126,1
2017-10-31,2575.989990234375,2578.2900390625,2572.14990234375,2575.260009765625,3844420000,0.0009444586571358826,0.0033690224052975466,61.17936720871643,2559.5119873046874,2514.182216796875,1
2017-11-01,2583.2099609375,2588.39990234375,2574.919921875,2579.360107421875,3841200000,0.0015921101716727115,0.003314126600799905,65.9129916697641,2561.5929931640626,2516.71921875,1
2017-11-02,2579.4599609375,2581.110107421875,2566.169921875,2579.85009765625,4050140000,0.00018996581088659426,0.0033179331892259903,65.23187484668048,2562.9819946289062,2519.435419921875,1
2017-11-03,2581.929931640625,2588.419921875,2576.77001953125,2587.840087890625,3568710000,0.0030970753849743904,0.0033683621655388536,66.5752815251939,2564.9074951171874,2522.412822265625,1
2017-11-06,2587.469970703125,2593.3798828125,2585.659912109375,2591.1298828125,3541970000,0.0012712512404724485,0.0033698171584843925,67.14140815385629,2567.227490234375,2525.3744189453123,1
2017-11-07,2592.110107421875,2597.02001953125,2584.35009765625,2590.639892578125,3815190000,-0.00018910292286977715,0.003382062427792004,66.09684323167468,2569.227490234375,2528.3024169921873,1
2017-11-08,2588.7099609375,2595.469970703125,2585.02001953125,2594.3798828125,3898450000,0.001443655000098465,0.0033827135417477923,67.1409828924647,2571.1844848632813,2531.264013671875,1
2017-11-09,2584.0,2586.5,2566.330078125,2584.6201171875,3844100000,-0.003761887644002093,0.0033635662403341177,55.181257998257855,2572.868994140625,2533.8046142578123,1
2017-11-10,2580.179931640625,2583.81005859375,2575.570068359375,2582.300048828125,3489740000,-0.0008976438525517549,0.003159742484451714,60.44640516908795,2574.3255004882812,2536.0176171875,1
2017-11-13,2576.530029296875,2587.659912109375,2574.47998046875,2584.840087890625,3405200000,0.0009836343625724275,0.003146776467382111,59.663085688199594,2575.685510253906,2538.18341796875,1
2017-11-14,2577.75,2579.659912109375,2566.56005859375,2578.8701171875,3643580000,-0.0023096092988857952,0.002906909297285356,64.42632626983973,2576.6610107421875,2540.603818359375,1
2017-11-15,2569.449951171875,2572.840087890625,2557.449951171875,2564.6201171875,3586590000,-0.005525675723266343,0.0033251696487925815,52.44565678745452,2576.8290161132813,2542.585419921875,1
2017-11-16,2572.949951171875,2590.090087890625,2572.949951171875,2585.639892578125,3329730000,0.008196058063241196,0.003347883091872477,52.63757137140184,2578.006005859375,2544.9962158203125,1
2017-11-17,2582.93994140625,2583.9599609375,2577.6201171875,2578.85009765625,3309800000,-0.0026259630899742037,0.0033077997337001056,53.53373804078029,2578.1880126953124,2547.344619140625,1
2017-11-20,2579.489990234375,2584.639892578125,2578.239990234375,2582.139892578125,3023940000,0.0012756828808564435,0.0033149263794697657,53.99811586307092,2579.046008300781,2549.22521484375,1
2017-11-21,2589.169921875,2601.18994140625,2589.169921875,2599.030029296875,3351230000,0.006541139295859866,0.003715030827039385,59.95148269285877,2580.541015625,2551.2762158203127,1
2017-11-22,2600.31005859375,2600.93994140625,2595.22998046875,2597.080078125,2764110000,-0.0007502611166068096,0.0037304905658883673,58.5901593051336,2582.5375244140623,2553.2504150390623,1
2017-11-24,2600.419921875,2604.2099609375,2600.419921875,2602.419921875,1385890000,0.0020560951489239088,0.003684448440751697,57.466200250544475,2584.638525390625,2555.3864111328126,1
2017-11-27,2602.659912109375,2606.409912109375,2598.8701171875,2601.419921875,3017720000,-0.0003842577408796899,0.003681165098186121,55.39598002816541,2585.6560180664064,2557.4102099609377,1
2017-11-28,2605.93994140625,2627.68994140625,2605.43994140625,2627.0400390625,3493340000,0.00984851271879017,0.004473110195521411,65.10639677557282,2588.3665161132812,2559.8736083984377,1
2017-11-29,2627.820068359375,2634.889892578125,2620.320068359375,2626.070068359375,4090630000,-0.000369225702197995,0.004485700896054875,63.461215380690554,2590.907019042969,2562.26201171875,1
2017-11-30,2633.929931640625,2657.739990234375,2633.929931640625,2647.580078125,4965700000,0.008190950433802913,0.004668648499594442,74.31647512757749,2594.318017578125,2565.0488134765624,1
2017-12-01,2645.10009765625,2650.6201171875,2605.52001953125,2642.219970703125,3950930000,-0.002024530803113933,0.0047268010625695165,72.61137459970003,2597.4365112304686,2567.8812109375,1
2017-12-04,2657.18994140625,2665.18994140625,2639.030029296875,2639.43994140625,4025840000,-0.0010521566439205543,0.004779899779511054,70.5665430080136,2600.01650390625,2570.6256103515625,1
2017-12-05,2639.780029296875,2648.719970703125,2627.72998046875,2629.570068359375,3547570000,-0.0037393815604747083,0.004881853042794201,68.55246348327154,2601.938513183594,2573.2838134765625,1
2017-12-06,2626.239990234375,2634.409912109375,2624.75,2629.27001953125,3253080000,-0.00011410565998426492,0.0044895562992844805,76.34696817740421,2603.87001953125,2575.932412109375,1
2017-12-07,2628.3798828125,2640.989990234375,2626.530029296875,2636.97998046875,3297060000,0.0029323579853828274,0.004116657186648212,73.4687591374473,2606.0000244140624,2578.5312109375,1
2017-12-08,2646.2099609375,2651.64990234375,2644.10009765625,2651.5,3126750000,0.005506306319651655,0.004076424106807651,81.01784098632011,2609.3440185546874,2581.360009765625,1
2017-12-11,2652.18994140625,2660.330078125,2651.469970703125,2659.989990234375,3141480000,0.003201957471006933,0.0040828145400353824,81.82489590444368,2613.228515625,2584.172607421875,1
2017-12-12,2661.72998046875,2669.719970703125,2659.780029296875,2664.110107421875,3568910000,0.001548922064604108,0.00388109718774461,79.70606852160579,2617.1920166015625,2586.8724072265627,1
2017-12-13,2667.590087890625,2671.8798828125,2662.85009765625,2662.85009765625,3568360000,-0.0004729570906678582,0.0038679027092069253,80.21128182124033,2621.391015625,2589.4378076171874,1
2017-12-14,2665.8701171875,2668.090087890625,2652.010009765625,2652.010009765625,3442760000,-0.004070859227173984,0.004170834074284442,71.6834016896573,2625.7605102539064,2591.7232080078124,1
2017-12-15,2660.6298828125,2679.6298828125,2659.139892578125,2675.81005859375,5736910000,0.008974343513216354,0.004598305723348183,77.11991427065978,2630.2690185546876,2594.1980078125,1
2017-12-18,2685.919921875,2694.969970703125,2685.919921875,2690.159912109375,3727770000,0.005362807225250732,0.004145249808790342,75.07142095208542,2635.834509277344,2597.0146044921876,1
2017-12-19,2692.7099609375,2694.43994140625,2680.739990234375,2681.469970703125,3407680000,-0.0032302694598687065,0.004322141975738578,70.73348123078947,2640.8010131835936,2599.749404296875,1
2017-12-20,2688.179931640625,2691.010009765625,2676.110107421875,2679.25,3246230000,-0.0008278931807477186,0.0038997967690678204,63.85264003212206,2644.81201171875,2602.3216064453127,1
2017-12-21,2683.02001953125,2692.639892578125,2682.39990234375,2684.570068359375,3293130000,0.0019856558213586784,0.0038183094654676403,68.53071253071253,2649.1865112304686,2604.9082080078124,1
2017-12-22,2684.219970703125,2685.35009765625,2678.1298828125,2683.340087890625,2401030000,-0.0004581666477052604,0.0037952695458377196,69.47310055642072,2653.23251953125,2607.5564111328126,1
2017-12-26,2679.090087890625,2682.739990234375,2677.9599609375,2680.5,1970660000,-0.0010584151831672939,0.0035897242507312395,74.09397399441451,2657.1865234375,2610.1030126953124,1
2017-12-27,2682.10009765625,2685.639892578125,2678.909912109375,2682.6201171875,2202900000,0.0007909409391904099,0.0035688923745303153,74.81163224801413,2659.96552734375,2612.6026171875,1
2017-12-28,2686.10009765625,2687.659912109375,2682.68994140625,2687.5400390625,2174890000,0.0018339987251561052,0.0035456009395301935,74.14054376664009,2663.039025878906,2615.1662158203126,1
2017-12-29,2689.14990234375,2692.1201171875,2673.610107421875,2673.610107421875,2447760000,-0.005183153157965359,0.0037309183681744395,60.616575658180096,2664.34052734375,2617.4132177734373,1
2018-01-02,2683.72998046875,2695.889892578125,2682.360107421875,2695.81005859375,3397430000,0.008303361477520088,0.004221481147873544,65.1985920074253,2667.0200317382814,2620.0874169921876,1
2018-01-03,2697.85009765625,2714.3701171875,2697.77001953125,2713.06005859375,3544030000,0.006398818768781567,0.0044651225307625825,68.68747122301488,2670.701037597656,2622.8444189453126,1
2018-01-04,2719.31005859375,2729.2900390625,2719.070068359375,2723.989990234375,3697340000,0.004028636080503967,0.004488827683687791,71.7363265348635,2675.4220336914063,2626.024619140625,1
2018-01-05,2731.330078125,2743.449951171875,2727.919921875,2743.14990234375,3239280000,0.007033767443369587,0.0043834481764765945,80.59212736769818,2681.1160278320312,2629.50501953125,1
2018-01-08,2742.669921875,2748.510009765625,2737.60009765625,2747.7099609375,3246160000,0.0016623439316436617,0.003958082810443839,77.71355762498777,2686.6525268554688,2633.316220703125,1
2018-01-09,2751.14990234375,2759.139892578125,2747.860107421875,2751.2900390625,3467460000,0.0013029315960912946,0.0038318121153995345,75.69573436175519,2691.6420288085938,2637.1340234375,1
2018-01-10,2745.550048828125,2750.800048828125,2736.06005859375,2748.22998046875,3579900000,-0.0011122268282528491,0.0036640161941247263,79.4563931756144,2696.0540283203127,2640.4772216796873,1
2018-01-11,2752.969970703125,2767.56005859375,2752.780029296875,2767.56005859375,3645690000,0.007033646478779465,0.0038346269600827766,83.8533847956544,2701.226525878906,2644.3718212890626,1
2018-01-12,2770.179931640625,2787.85009765625,2769.639892578125,2786.239990234375,3587220000,0.006749602987881076,0.004009501611783195,85.35360395542003,2707.3960205078124,2648.5914208984377,1
2018-01-16,2798.9599609375,2807.5400390625,2768.639892578125,2776.419921875,4362880000,-0.003524487622672101,0.004268672829911164,80.54198596809415,2713.6165161132812,2652.5326171875,1
2018-01-17,2784.989990234375,2807.0400390625,2778.3798828125,2802.56005859375,3790340000,0.009415051560751175,0.004517558013388656,84.73928064192467,2719.9540161132813,2656.98681640625,1
2018-01-18,2802.39990234375,2805.830078125,2792.56005859375,2798.030029296875,3703300000,-0.0016163897301626484,0.004659691573415107,82.40211554622137,2725.347521972656,2661.190615234375,1
2018-01-19,2802.60009765625,2810.330078125,2798.080078125,2810.300048828125,3724230000,0.004385235112838837,0.00465949036436176,83.099624389287,2731.789025878906,2665.5740185546874,1
2018-01-22,2809.159912109375,2833.030029296875,2808.1201171875,2832.969970703125,3489480000,0.008066726499347698,0.00414137532911102,91.03401972938109,2739.4750244140623,2670.4206201171874,1
2018-01-23,2835.050048828125,2842.239990234375,2830.590087890625,2839.1298828125,3541140000,0.0021743654797181655,0.003989949450534571,90.22670770850065,2747.203015136719,2675.3156201171873,1
2018-01-24,2845.419921875,2852.969970703125,2824.81005859375,2837.5400390625,4079270000,-0.0005599757022828333,0.004062566133164744,88.30625167163022,2754.9130126953123,2680.3740185546876,1
2018-01-25,2846.239990234375,2848.56005859375,2830.93994140625,2839.25,3873100000,0.0006026209018938911,0.00411279610731376,87.60276733046278,2762.8505126953123,2685.513017578125,1
2018-01-26,2847.47998046875,2872.8701171875,2846.179931640625,2872.8701171875,3474680000,0.011841196508761032,0.004644322370196625,88.67161002762809,2772.3630126953126,2691.2736181640626,1
2018-01-29,2867.22998046875,2870.6201171875,2851.47998046875,2853.530029296875,3587420000,-0.006731974332887192,0.005360801399131855,78.99176076658716,2780.6625122070313,2696.76681640625,1
2018-01-30,2832.739990234375,2837.75,2818.27001953125,2822.429931640625,4012070000,-0.010898815620283941,0.006482713751165017,66.93643540255485,2788.1035034179686,2701.9230126953125,1
2018-01-31,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,4276270000,0.0004889853730833948,0.006440521957748786,68.13860940609027,2794.5035034179687,2706.686416015625,1
2018-02-01,2816.449951171875,2835.9599609375,2812.699951171875,2821.97998046875,3977380000,-0.0006480882520516484,0.006300634324722623,64.25797191185163,2799.949499511719,2711.549013671875,1
2018-02-02,2808.919921875,2808.919921875,2759.969970703125,2762.1298828125,4340220000,-0.02120854792396809,0.008518507983397029,44.80409127499829,2801.856494140625,2715.1488134765623,1
2018-02-05,2741.06005859375,2763.389892578125,2638.169921875,2648.93994140625,5310840000,-0.04097922480422822,0.013773063154881951,30.994716528428683,2797.14599609375,2716.14701171875,1
2018-02-06,2614.780029296875,2701.0400390625,2593.070068359375,2695.139892578125,5917350000,0.017440920592313836,0.014489698446131455,34.889136008868846,2794.5174926757813,2718.1082080078127,1
2018-02-07,2690.949951171875,2727.669921875,2681.330078125,2681.659912109375,4646300000,-0.005001588416939429,0.01449866888515896,34.03220813886645,2791.035986328125,2719.6930078125,1
2018-02-08,2685.010009765625,2685.27001953125,2580.56005859375,2581.0,5333840000,-0.03753641975808808,0.01698700986200948,24.67864813028453,2782.6744873046873,2719.284609375,1
2018-02-09,2601.780029296875,2638.669921875,2532.68994140625,2619.550048828125,5690110000,0.014936090208494734,0.01751330585815723,27.230844245146983,2775.2739868164062,2719.1348095703124,1
2018-02-12,2636.75,2672.610107421875,2622.449951171875,2656.0,4069220000,0.013914584754042503,0.018174261704405444,31.64848069677545,2768.7619873046874,2719.733408203125,1
2018-02-13,2646.27001953125,2668.840087890625,2637.080078125,2662.93994140625,3503540000,0.0026129297463290957,0.018248092894302983,32.68887604363643,2763.08798828125,2720.04060546875,1
2018-02-14,2651.2099609375,2702.10009765625,2648.8701171875,2698.6298828125,4011940000,0.013402458257245842,0.018827792905351807,36.9380205697035,2757.8914794921875,2721.1688037109375,1
